user_id,age,sex,user_lv_cd,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio
222756,4.0,2.0,3,929.0,17.0,6.0,1.0,0.0,1438.0,0.05882352941176471,0.001076426264800861,0.0006954102920723226,1.0
222758,6.0,2.0,4,1685.0,42.0,11.0,3.0,1.0,2546.0,0.07142857142857142,0.001780415430267062,0.001178318931657502,1.0
222762,4.0,2.0,3,24.0,1.0,0.0,1.0,0.0,36.0,1.0,0.04166666666666666,0.027777777777777776,1.0
222763,3.0,0.0,4,43.0,2.0,1.0,1.0,4.0,44.0,0.5,0.02325581395348837,0.022727272727272728,0.25
222765,3.0,2.0,4,602.0,25.0,28.0,2.0,8.0,830.0,0.08,0.003322259136212625,0.002409638554216868,0.25
222770,4.0,0.0,5,656.0,41.0,20.0,1.0,8.0,1188.0,0.024390243902439025,0.001524390243902439,0.0008417508417508418,0.125
222774,4.0,0.0,5,16.0,4.0,0.0,3.0,0.0,26.0,0.75,0.1875,0.1153846153846154,1.0
222780,3.0,0.0,5,165.0,9.0,1.0,2.0,0.0,330.0,0.2222222222222222,0.01212121212121212,0.006060606060606061,1.0
222781,3.0,0.0,5,678.0,10.0,17.0,3.0,3.0,1000.0,0.3,0.004424778761061947,0.003,1.0
222782,4.0,0.0,4,344.0,5.0,2.0,2.0,0.0,525.0,0.4,0.005813953488372093,0.0038095238095238095,1.0
222783,4.0,2.0,5,1140.0,24.0,5.0,2.0,10.0,2087.0,0.08333333333333333,0.0017543859649122807,0.0009583133684714902,0.2
222794,4.0,0.0,3,718.0,6.0,5.0,1.0,0.0,891.0,0.16666666666666666,0.0013927576601671311,0.001122334455667789,1.0
222798,6.0,2.0,4,9.0,0.0,0.0,1.0,0.0,17.0,1.0,0.1111111111111111,0.05882352941176471,1.0
222800,2.0,2.0,4,11.0,1.0,0.0,1.0,0.0,27.0,1.0,0.09090909090909093,0.037037037037037035,1.0
222803,3.0,0.0,3,103.0,3.0,1.0,1.0,0.0,136.0,0.3333333333333333,0.009708737864077669,0.007352941176470587,1.0
222807,4.0,2.0,5,54.0,1.0,0.0,1.0,0.0,77.0,1.0,0.018518518518518517,0.012987012987012988,1.0
222818,2.0,2.0,5,162.0,1.0,0.0,1.0,4.0,75.0,1.0,0.006172839506172839,0.013333333333333334,0.25
222822,4.0,2.0,4,372.0,48.0,30.0,4.0,4.0,444.0,0.08333333333333333,0.010752688172043013,0.009009009009009007,1.0
222824,3.0,2.0,4,91.0,0.0,0.0,1.0,0.0,254.0,1.0,0.01098901098901099,0.003937007874015748,1.0
222832,3.0,0.0,4,124.0,5.0,0.0,1.0,2.0,195.0,0.2,0.008064516129032258,0.005128205128205128,0.5
222833,3.0,2.0,4,1017.0,7.0,0.0,3.0,32.0,1624.0,0.42857142857142855,0.002949852507374631,0.0018472906403940886,0.09375
222834,4.0,0.0,4,48.0,8.0,1.0,2.0,2.0,101.0,0.25,0.04166666666666666,0.0198019801980198,1.0
222836,4.0,0.0,4,222.0,3.0,0.0,1.0,1.0,345.0,0.3333333333333333,0.0045045045045045045,0.0028985507246376808,1.0
222838,3.0,0.0,5,355.0,7.0,3.0,1.0,0.0,626.0,0.14285714285714285,0.002816901408450705,0.001597444089456869,1.0
222846,4.0,2.0,4,48.0,2.0,0.0,1.0,0.0,60.0,0.5,0.02083333333333333,0.016666666666666666,1.0
222847,3.0,2.0,4,111.0,3.0,0.0,1.0,0.0,154.0,0.3333333333333333,0.009009009009009007,0.006493506493506494,1.0
222854,3.0,2.0,5,382.0,7.0,5.0,1.0,0.0,754.0,0.14285714285714285,0.002617801047120419,0.001326259946949602,1.0
222856,4.0,0.0,4,21.0,3.0,0.0,1.0,0.0,31.0,0.3333333333333333,0.047619047619047616,0.03225806451612903,1.0
222857,3.0,0.0,4,58.0,0.0,1.0,1.0,0.0,0.0,1.0,0.017241379310344827,1.0,1.0
222859,-1.0,0.0,4,40.0,3.0,0.0,1.0,0.0,102.0,0.3333333333333333,0.025,0.00980392156862745,1.0
222860,3.0,0.0,5,733.0,8.0,2.0,1.0,7.0,1107.0,0.125,0.001364256480218281,0.0009033423667570008,0.14285714285714285
222863,3.0,2.0,5,334.0,10.0,13.0,2.0,0.0,495.0,0.2,0.00598802395209581,0.0040404040404040395,1.0
222867,3.0,0.0,5,5.0,1.0,0.0,1.0,0.0,10.0,1.0,0.2,0.1,1.0
222870,3.0,0.0,5,693.0,13.0,4.0,3.0,3.0,1222.0,0.2307692307692308,0.004329004329004329,0.0024549918166939444,1.0
222875,4.0,0.0,5,646.0,12.0,8.0,5.0,2.0,978.0,0.4166666666666667,0.007739938080495356,0.005112474437627812,1.0
222880,3.0,0.0,5,244.0,27.0,19.0,1.0,0.0,328.0,0.037037037037037035,0.004098360655737704,0.003048780487804878,1.0
222885,3.0,0.0,4,529.0,8.0,6.0,1.0,1.0,706.0,0.125,0.001890359168241966,0.00141643059490085,1.0
222886,-1.0,0.0,5,128.0,3.0,1.0,1.0,0.0,155.0,0.3333333333333333,0.0078125,0.0064516129032258064,1.0
222889,4.0,0.0,4,106.0,7.0,0.0,1.0,0.0,153.0,0.14285714285714285,0.009433962264150943,0.006535947712418301,1.0
222892,3.0,0.0,4,464.0,18.0,4.0,1.0,1.0,753.0,0.05555555555555555,0.0021551724137931034,0.0013280212483399733,1.0
222895,3.0,0.0,5,27.0,5.0,2.0,1.0,0.0,89.0,0.2,0.037037037037037035,0.011235955056179777,1.0
222897,3.0,2.0,4,17.0,1.0,0.0,1.0,0.0,45.0,1.0,0.05882352941176471,0.022222222222222227,1.0
222901,3.0,1.0,4,243.0,3.0,2.0,2.0,8.0,474.0,0.6666666666666666,0.00823045267489712,0.004219409282700422,0.25
222902,3.0,2.0,5,246.0,8.0,2.0,2.0,4.0,627.0,0.25,0.008130081300813009,0.003189792663476874,0.5
222905,4.0,2.0,4,184.0,5.0,1.0,2.0,0.0,285.0,0.4,0.010869565217391304,0.007017543859649123,1.0
222906,2.0,0.0,4,81.0,6.0,4.0,1.0,3.0,116.0,0.16666666666666666,0.012345679012345678,0.008620689655172414,0.3333333333333333
222912,-1.0,0.0,5,80.0,3.0,2.0,1.0,6.0,103.0,0.3333333333333333,0.0125,0.009708737864077669,0.16666666666666666
222914,3.0,0.0,5,180.0,2.0,0.0,1.0,0.0,314.0,0.5,0.005555555555555557,0.0031847133757961785,1.0
222918,3.0,0.0,3,42.0,1.0,0.0,1.0,0.0,61.0,1.0,0.023809523809523808,0.016393442622950817,1.0
222920,4.0,2.0,3,190.0,5.0,1.0,1.0,0.0,339.0,0.2,0.005263157894736842,0.002949852507374631,1.0
222921,4.0,2.0,5,376.0,8.0,5.0,3.0,2.0,364.0,0.375,0.007978723404255319,0.008241758241758242,1.0
222923,3.0,2.0,4,128.0,6.0,0.0,1.0,0.0,236.0,0.16666666666666666,0.0078125,0.00423728813559322,1.0
222925,4.0,2.0,3,12.0,1.0,0.0,1.0,0.0,17.0,1.0,0.08333333333333333,0.05882352941176471,1.0
222927,3.0,2.0,5,76.0,9.0,5.0,4.0,0.0,105.0,0.4444444444444444,0.05263157894736842,0.0380952380952381,1.0
222930,4.0,2.0,4,97.0,12.0,5.0,1.0,0.0,184.0,0.08333333333333333,0.010309278350515464,0.005434782608695652,1.0
222933,4.0,2.0,3,218.0,2.0,4.0,1.0,0.0,343.0,0.5,0.004587155963302753,0.002915451895043732,1.0
222940,3.0,2.0,4,214.0,9.0,3.0,3.0,0.0,168.0,0.3333333333333333,0.014018691588785048,0.017857142857142856,1.0
222943,4.0,0.0,3,10.0,1.0,0.0,1.0,0.0,13.0,1.0,0.1,0.07692307692307693,1.0
222947,4.0,2.0,5,96.0,8.0,3.0,1.0,3.0,254.0,0.125,0.010416666666666666,0.003937007874015748,0.3333333333333333
222948,4.0,2.0,5,22.0,2.0,0.0,2.0,0.0,27.0,1.0,0.09090909090909093,0.07407407407407407,1.0
222949,3.0,1.0,4,196.0,2.0,3.0,1.0,0.0,289.0,0.5,0.005102040816326529,0.0034602076124567475,1.0
222956,4.0,2.0,5,944.0,44.0,7.0,2.0,0.0,962.0,0.045454545454545456,0.00211864406779661,0.002079002079002079,1.0
222959,3.0,2.0,5,279.0,0.0,0.0,1.0,0.0,465.0,1.0,0.003584229390681004,0.002150537634408602,1.0
222963,3.0,2.0,5,291.0,2.0,1.0,1.0,1.0,547.0,0.5,0.003436426116838488,0.0018281535648994515,1.0
222964,3.0,2.0,4,310.0,7.0,3.0,2.0,0.0,427.0,0.2857142857142857,0.0064516129032258064,0.00468384074941452,1.0
222967,3.0,2.0,5,45.0,3.0,1.0,1.0,1.0,42.0,0.3333333333333333,0.022222222222222227,0.023809523809523808,1.0
222972,4.0,0.0,4,412.0,21.0,1.0,3.0,4.0,595.0,0.14285714285714285,0.0072815533980582535,0.005042016806722689,0.75
222974,4.0,2.0,5,402.0,4.0,2.0,2.0,0.0,810.0,0.5,0.0049751243781094535,0.0024691358024691358,1.0
222980,3.0,2.0,5,1098.0,19.0,14.0,1.0,19.0,1738.0,0.05263157894736842,0.0009107468123861566,0.0005753739930955121,0.05263157894736842
222981,3.0,2.0,3,269.0,7.0,4.0,1.0,0.0,247.0,0.14285714285714285,0.0037174721189591076,0.004048582995951417,1.0
222986,2.0,2.0,4,32.0,3.0,1.0,1.0,0.0,58.0,0.3333333333333333,0.03125,0.017241379310344827,1.0
222991,3.0,0.0,5,337.0,13.0,12.0,1.0,2.0,741.0,0.07692307692307693,0.002967359050445104,0.0013495276653171392,0.5
222992,4.0,0.0,4,97.0,9.0,6.0,1.0,0.0,236.0,0.1111111111111111,0.010309278350515464,0.00423728813559322,1.0
222993,4.0,2.0,5,48.0,2.0,0.0,1.0,0.0,111.0,0.5,0.02083333333333333,0.009009009009009007,1.0
222996,4.0,0.0,4,119.0,38.0,10.0,1.0,2.0,252.0,0.02631578947368421,0.008403361344537815,0.003968253968253968,0.5
222998,4.0,2.0,5,9.0,4.0,0.0,3.0,0.0,19.0,0.75,0.3333333333333333,0.15789473684210525,1.0
223006,-1.0,2.0,5,70.0,4.0,0.0,1.0,0.0,103.0,0.25,0.014285714285714284,0.009708737864077669,1.0
223011,2.0,2.0,3,437.0,9.0,0.0,1.0,0.0,588.0,0.1111111111111111,0.0022883295194508014,0.0017006802721088435,1.0
223017,3.0,2.0,4,87.0,8.0,5.0,3.0,0.0,299.0,0.375,0.03448275862068965,0.010033444816053512,1.0
223018,3.0,1.0,5,785.0,23.0,11.0,3.0,0.0,1213.0,0.13043478260869565,0.003821656050955414,0.00247320692497939,1.0
223020,2.0,2.0,4,196.0,8.0,2.0,2.0,0.0,354.0,0.25,0.010204081632653059,0.005649717514124294,1.0
223022,-1.0,2.0,5,275.0,18.0,13.0,2.0,0.0,607.0,0.1111111111111111,0.007272727272727274,0.0032948929159802307,1.0
223028,3.0,0.0,5,187.0,8.0,2.0,1.0,0.0,290.0,0.125,0.0053475935828877,0.003448275862068965,1.0
223033,3.0,0.0,5,334.0,8.0,0.0,1.0,0.0,525.0,0.125,0.002994011976047905,0.0019047619047619048,1.0
223040,3.0,0.0,4,741.0,8.0,7.0,2.0,2.0,772.0,0.25,0.0026990553306342783,0.0025906735751295338,1.0
223043,2.0,2.0,3,248.0,2.0,0.0,1.0,2.0,373.0,0.5,0.004032258064516129,0.0026809651474530827,0.5
223045,3.0,2.0,4,106.0,5.0,3.0,1.0,0.0,292.0,0.2,0.009433962264150943,0.003424657534246575,1.0
223052,2.0,2.0,4,516.0,24.0,7.0,3.0,3.0,698.0,0.125,0.005813953488372093,0.004297994269340974,1.0
223053,3.0,0.0,5,422.0,15.0,3.0,1.0,0.0,687.0,0.06666666666666668,0.0023696682464454982,0.001455604075691412,1.0
223054,6.0,2.0,3,100.0,17.0,19.0,3.0,0.0,256.0,0.17647058823529413,0.03,0.01171875,1.0
223057,-1.0,0.0,4,9.0,0.0,0.0,1.0,0.0,10.0,1.0,0.1111111111111111,0.1,1.0
223068,2.0,2.0,5,177.0,2.0,1.0,1.0,6.0,257.0,0.5,0.005649717514124294,0.0038910505836575885,0.16666666666666666
223072,3.0,2.0,4,74.0,5.0,2.0,2.0,2.0,108.0,0.4,0.027027027027027032,0.018518518518518517,1.0
223075,-1.0,2.0,5,71.0,2.0,0.0,2.0,0.0,126.0,1.0,0.028169014084507043,0.015873015873015872,1.0
223077,3.0,2.0,5,88.0,4.0,0.0,1.0,0.0,150.0,0.25,0.011363636363636364,0.006666666666666667,1.0
223087,4.0,2.0,4,158.0,15.0,0.0,3.0,0.0,218.0,0.2,0.0189873417721519,0.013761467889908258,1.0
223089,3.0,2.0,5,166.0,23.0,6.0,3.0,0.0,296.0,0.13043478260869565,0.018072289156626502,0.010135135135135136,1.0
223098,3.0,0.0,5,7.0,3.0,1.0,1.0,0.0,20.0,0.3333333333333333,0.14285714285714285,0.05,1.0
223099,3.0,0.0,5,517.0,14.0,2.0,1.0,1.0,681.0,0.07142857142857142,0.0019342359767891683,0.0014684287812041115,1.0
223103,3.0,0.0,5,53.0,9.0,6.0,1.0,0.0,94.0,0.1111111111111111,0.018867924528301886,0.010638297872340424,1.0
223109,3.0,0.0,4,154.0,3.0,0.0,1.0,0.0,887.0,0.3333333333333333,0.006493506493506494,0.0011273957158962795,1.0
223115,3.0,2.0,4,545.0,30.0,10.0,1.0,1.0,635.0,0.03333333333333333,0.0018348623853211012,0.0015748031496062992,1.0
223117,3.0,0.0,5,537.0,23.0,1.0,2.0,1.0,443.0,0.08695652173913042,0.0037243947858473,0.004514672686230248,1.0
223118,3.0,0.0,5,59.0,6.0,3.0,1.0,1.0,106.0,0.16666666666666666,0.01694915254237288,0.009433962264150943,1.0
223120,3.0,0.0,5,178.0,4.0,1.0,1.0,0.0,293.0,0.25,0.005617977528089888,0.0034129692832764505,1.0
223122,3.0,2.0,3,500.0,13.0,0.0,1.0,1.0,811.0,0.07692307692307693,0.002,0.0012330456226880395,1.0
223123,2.0,0.0,5,637.0,35.0,24.0,4.0,0.0,980.0,0.11428571428571427,0.006279434850863423,0.004081632653061225,1.0
223133,3.0,0.0,5,806.0,25.0,15.0,3.0,3.0,1301.0,0.12,0.003722084367245658,0.0023059185242121447,1.0
223135,4.0,0.0,4,151.0,4.0,4.0,1.0,2.0,279.0,0.25,0.006622516556291391,0.003584229390681004,0.5
223136,3.0,0.0,5,858.0,30.0,21.0,2.0,1.0,1742.0,0.06666666666666668,0.002331002331002331,0.001148105625717566,1.0
223143,3.0,0.0,5,363.0,25.0,25.0,3.0,15.0,759.0,0.12,0.008264462809917356,0.003952569169960474,0.2
223147,3.0,2.0,5,108.0,2.0,1.0,1.0,0.0,221.0,0.5,0.009259259259259259,0.004524886877828055,1.0
223149,2.0,0.0,5,185.0,8.0,0.0,1.0,0.0,382.0,0.125,0.005405405405405407,0.002617801047120419,1.0
223163,4.0,2.0,4,46.0,1.0,0.0,1.0,0.0,90.0,1.0,0.021739130434782608,0.011111111111111113,1.0
223176,4.0,2.0,5,153.0,8.0,1.0,1.0,1.0,149.0,0.125,0.006535947712418301,0.006711409395973154,1.0
223180,3.0,2.0,3,123.0,5.0,1.0,3.0,0.0,180.0,0.6,0.024390243902439025,0.016666666666666666,1.0
223185,6.0,2.0,5,174.0,5.0,0.0,2.0,1.0,244.0,0.4,0.011494252873563218,0.008196721311475409,1.0
223186,3.0,2.0,5,51.0,2.0,0.0,2.0,0.0,81.0,1.0,0.0392156862745098,0.02469135802469136,1.0
223187,4.0,2.0,4,28.0,4.0,1.0,1.0,0.0,22.0,0.25,0.03571428571428571,0.045454545454545456,1.0
223197,3.0,2.0,3,49.0,6.0,2.0,2.0,0.0,84.0,0.3333333333333333,0.040816326530612235,0.023809523809523808,1.0
223205,3.0,2.0,4,224.0,5.0,1.0,1.0,0.0,442.0,0.2,0.004464285714285714,0.0022624434389140274,1.0
223212,-1.0,0.0,5,293.0,3.0,4.0,1.0,0.0,534.0,0.3333333333333333,0.0034129692832764505,0.0018726591760299626,1.0
223213,3.0,0.0,4,404.0,26.0,5.0,3.0,0.0,505.0,0.1153846153846154,0.007425742574257425,0.005940594059405941,1.0
223220,4.0,2.0,4,139.0,1.0,1.0,3.0,0.0,247.0,1.0,0.02158273381294964,0.012145748987854251,1.0
223223,3.0,0.0,5,228.0,12.0,5.0,1.0,0.0,328.0,0.08333333333333333,0.0043859649122807015,0.003048780487804878,1.0
223234,4.0,2.0,3,32.0,7.0,3.0,2.0,0.0,0.0,0.2857142857142857,0.0625,1.0,1.0
223235,3.0,2.0,4,735.0,91.0,67.0,3.0,0.0,1242.0,0.03296703296703297,0.004081632653061225,0.0024154589371980675,1.0
223237,4.0,2.0,4,331.0,61.0,32.0,2.0,1.0,0.0,0.032786885245901634,0.006042296072507553,1.0,1.0
223238,2.0,2.0,4,126.0,4.0,0.0,1.0,1.0,193.0,0.25,0.007936507936507936,0.0051813471502590676,1.0
223243,4.0,0.0,5,70.0,2.0,2.0,1.0,0.0,116.0,0.5,0.014285714285714284,0.008620689655172414,1.0
223245,3.0,2.0,5,115.0,16.0,1.0,1.0,0.0,212.0,0.0625,0.008695652173913044,0.0047169811320754715,1.0
223246,3.0,1.0,5,96.0,7.0,1.0,1.0,0.0,148.0,0.14285714285714285,0.010416666666666666,0.006756756756756757,1.0
223248,4.0,0.0,5,116.0,3.0,2.0,1.0,4.0,193.0,0.3333333333333333,0.008620689655172414,0.0051813471502590676,0.25
223251,4.0,2.0,4,390.0,9.0,4.0,1.0,1.0,390.0,0.1111111111111111,0.002564102564102564,0.002564102564102564,1.0
223254,2.0,2.0,5,314.0,4.0,2.0,3.0,0.0,641.0,0.75,0.009554140127388536,0.0046801872074883,1.0
223256,2.0,2.0,5,168.0,2.0,0.0,1.0,0.0,170.0,0.5,0.005952380952380952,0.005882352941176471,1.0
223258,4.0,0.0,5,127.0,4.0,0.0,1.0,0.0,133.0,0.25,0.007874015748031496,0.0075187969924812035,1.0
223261,4.0,1.0,4,154.0,2.0,1.0,1.0,5.0,315.0,0.5,0.006493506493506494,0.0031746031746031746,0.2
223265,4.0,2.0,3,130.0,7.0,4.0,1.0,0.0,309.0,0.14285714285714285,0.007692307692307694,0.0032362459546925572,1.0
223266,3.0,2.0,5,398.0,6.0,3.0,1.0,1.0,859.0,0.16666666666666666,0.002512562814070352,0.0011641443538998836,1.0
223268,3.0,2.0,5,334.0,12.0,6.0,3.0,0.0,479.0,0.25,0.008982035928143712,0.006263048016701462,1.0
223272,3.0,0.0,4,850.0,21.0,18.0,1.0,0.0,1225.0,0.047619047619047616,0.001176470588235294,0.0008163265306122449,1.0
223273,4.0,2.0,4,174.0,27.0,11.0,1.0,0.0,0.0,0.037037037037037035,0.005747126436781609,1.0,1.0
223275,3.0,2.0,5,187.0,3.0,2.0,1.0,0.0,270.0,0.3333333333333333,0.0053475935828877,0.003703703703703704,1.0
223276,3.0,2.0,4,10.0,0.0,0.0,1.0,0.0,2.0,1.0,0.1,0.5,1.0
223278,3.0,0.0,5,420.0,11.0,2.0,4.0,0.0,689.0,0.3636363636363637,0.009523809523809523,0.005805515239477504,1.0
223279,3.0,0.0,5,926.0,16.0,21.0,1.0,5.0,1159.0,0.0625,0.0010799136069114474,0.0008628127696289905,0.2
223282,3.0,2.0,4,117.0,2.0,0.0,3.0,0.0,222.0,1.0,0.02564102564102564,0.013513513513513514,1.0
223294,3.0,0.0,5,117.0,4.0,0.0,2.0,0.0,227.0,0.5,0.017094017094017096,0.00881057268722467,1.0
223299,4.0,2.0,3,86.0,5.0,1.0,1.0,0.0,174.0,0.2,0.011627906976744186,0.005747126436781609,1.0
223300,4.0,0.0,3,66.0,3.0,0.0,1.0,0.0,122.0,0.3333333333333333,0.015151515151515154,0.008196721311475409,1.0
223302,3.0,0.0,5,164.0,1.0,4.0,1.0,0.0,292.0,1.0,0.006097560975609756,0.003424657534246575,1.0
223304,4.0,2.0,5,112.0,5.0,4.0,1.0,1.0,178.0,0.2,0.008928571428571428,0.005617977528089888,1.0
223307,3.0,2.0,5,38.0,2.0,0.0,1.0,0.0,48.0,0.5,0.02631578947368421,0.02083333333333333,1.0
223308,4.0,2.0,3,450.0,3.0,2.0,1.0,2.0,590.0,0.3333333333333333,0.0022222222222222227,0.001694915254237288,0.5
223310,2.0,2.0,3,288.0,10.0,2.0,1.0,3.0,476.0,0.1,0.003472222222222222,0.0021008403361344537,0.3333333333333333
223314,4.0,2.0,4,64.0,8.0,5.0,1.0,0.0,83.0,0.125,0.015625,0.012048192771084338,1.0
223318,-1.0,2.0,4,23.0,7.0,0.0,2.0,0.0,65.0,0.2857142857142857,0.08695652173913042,0.030769230769230767,1.0
223320,4.0,2.0,4,736.0,25.0,14.0,2.0,3.0,1552.0,0.08,0.002717391304347826,0.001288659793814433,0.6666666666666666
223322,-1.0,2.0,4,616.0,11.0,7.0,1.0,0.0,831.0,0.09090909090909093,0.0016233766233766235,0.001203369434416366,1.0
223325,5.0,0.0,4,392.0,2.0,1.0,1.0,9.0,701.0,0.5,0.0025510204081632647,0.0014265335235378034,0.1111111111111111
223332,3.0,0.0,5,17.0,1.0,1.0,1.0,0.0,26.0,1.0,0.05882352941176471,0.038461538461538464,1.0
223333,2.0,2.0,4,125.0,5.0,2.0,1.0,0.0,117.0,0.2,0.008,0.008547008547008548,1.0
223334,3.0,0.0,4,56.0,2.0,2.0,1.0,0.0,50.0,0.5,0.017857142857142856,0.02,1.0
223338,4.0,2.0,3,42.0,2.0,2.0,1.0,0.0,66.0,0.5,0.023809523809523808,0.015151515151515154,1.0
223342,-1.0,0.0,5,21.0,1.0,0.0,1.0,0.0,23.0,1.0,0.047619047619047616,0.043478260869565216,1.0
223345,3.0,2.0,4,111.0,4.0,0.0,1.0,4.0,220.0,0.25,0.009009009009009007,0.004545454545454545,0.25
223350,2.0,0.0,5,273.0,53.0,28.0,11.0,0.0,421.0,0.2075471698113208,0.040293040293040296,0.02612826603325416,1.0
223351,3.0,2.0,4,43.0,2.0,2.0,2.0,0.0,35.0,1.0,0.04651162790697674,0.057142857142857134,1.0
223363,4.0,2.0,5,392.0,19.0,7.0,6.0,0.0,436.0,0.3157894736842105,0.015306122448979591,0.013761467889908258,1.0
223365,3.0,0.0,5,274.0,2.0,1.0,1.0,2.0,550.0,0.5,0.0036496350364963507,0.0018181818181818184,0.5
223367,4.0,2.0,3,176.0,3.0,5.0,1.0,0.0,231.0,0.3333333333333333,0.005681818181818182,0.004329004329004329,1.0
223373,3.0,0.0,4,91.0,6.0,1.0,1.0,0.0,151.0,0.16666666666666666,0.01098901098901099,0.006622516556291391,1.0
223378,3.0,0.0,5,148.0,1.0,0.0,1.0,0.0,198.0,1.0,0.006756756756756757,0.005050505050505051,1.0
223380,4.0,2.0,3,54.0,5.0,0.0,1.0,0.0,72.0,0.2,0.018518518518518517,0.013888888888888888,1.0
223390,2.0,2.0,4,473.0,16.0,12.0,1.0,3.0,765.0,0.0625,0.00211416490486258,0.00130718954248366,0.3333333333333333
223393,4.0,2.0,4,95.0,1.0,2.0,1.0,2.0,145.0,1.0,0.010526315789473684,0.006896551724137931,0.5
223395,2.0,1.0,5,92.0,5.0,5.0,1.0,2.0,122.0,0.2,0.010869565217391304,0.008196721311475409,0.5
223400,3.0,0.0,4,34.0,1.0,0.0,1.0,0.0,47.0,1.0,0.029411764705882356,0.02127659574468085,1.0
223403,3.0,2.0,4,77.0,7.0,0.0,1.0,1.0,135.0,0.14285714285714285,0.012987012987012988,0.007407407407407408,1.0
223407,3.0,2.0,4,191.0,18.0,5.0,5.0,0.0,389.0,0.2777777777777778,0.026178010471204192,0.012853470437017995,1.0
223412,3.0,0.0,5,539.0,11.0,4.0,3.0,9.0,1215.0,0.2727272727272727,0.005565862708719851,0.0024691358024691358,0.3333333333333333
223414,2.0,0.0,4,181.0,1.0,0.0,1.0,8.0,419.0,1.0,0.0055248618784530384,0.002386634844868735,0.125
223419,3.0,0.0,4,157.0,8.0,1.0,1.0,0.0,302.0,0.125,0.006369426751592357,0.0033112582781456954,1.0
223420,-1.0,2.0,5,462.0,20.0,12.0,3.0,0.0,521.0,0.15,0.006493506493506494,0.005758157389635317,1.0
223427,3.0,2.0,4,155.0,10.0,1.0,2.0,0.0,239.0,0.2,0.012903225806451613,0.008368200836820083,1.0
223429,4.0,2.0,5,215.0,3.0,2.0,1.0,8.0,330.0,0.3333333333333333,0.004651162790697674,0.0030303030303030303,0.125
223430,2.0,1.0,3,256.0,5.0,0.0,2.0,32.0,360.0,0.4,0.0078125,0.005555555555555557,0.0625
223431,3.0,2.0,4,26.0,3.0,2.0,1.0,0.0,35.0,0.3333333333333333,0.038461538461538464,0.028571428571428567,1.0
223434,3.0,2.0,4,90.0,6.0,3.0,2.0,0.0,114.0,0.3333333333333333,0.022222222222222227,0.017543859649122806,1.0
223441,3.0,2.0,5,151.0,24.0,14.0,2.0,0.0,185.0,0.08333333333333333,0.01324503311258278,0.010810810810810813,1.0
223443,3.0,2.0,4,228.0,20.0,1.0,1.0,0.0,336.0,0.05,0.0043859649122807015,0.002976190476190476,1.0
223444,2.0,2.0,4,430.0,18.0,3.0,1.0,0.0,1165.0,0.05555555555555555,0.002325581395348837,0.0008583690987124463,1.0
223449,4.0,2.0,4,360.0,11.0,7.0,1.0,0.0,667.0,0.09090909090909093,0.0027777777777777783,0.0014992503748125937,1.0
223456,4.0,2.0,3,42.0,4.0,0.0,1.0,0.0,57.0,0.25,0.023809523809523808,0.017543859649122806,1.0
223458,4.0,1.0,4,55.0,3.0,0.0,1.0,0.0,75.0,0.3333333333333333,0.01818181818181818,0.013333333333333334,1.0
223463,4.0,2.0,4,209.0,5.0,3.0,1.0,0.0,498.0,0.2,0.004784688995215311,0.002008032128514056,1.0
223467,3.0,2.0,5,114.0,14.0,3.0,5.0,0.0,213.0,0.35714285714285715,0.04385964912280702,0.023474178403755867,1.0
223476,-1.0,2.0,5,164.0,3.0,1.0,2.0,0.0,271.0,0.6666666666666666,0.012195121951219513,0.007380073800738006,1.0
223483,3.0,0.0,5,88.0,2.0,2.0,1.0,0.0,153.0,0.5,0.011363636363636364,0.006535947712418301,1.0
223484,3.0,2.0,4,239.0,24.0,4.0,1.0,0.0,389.0,0.04166666666666666,0.0041841004184100415,0.002570694087403599,1.0
223488,4.0,0.0,4,107.0,4.0,1.0,1.0,1.0,133.0,0.25,0.009345794392523364,0.0075187969924812035,1.0
223493,2.0,1.0,5,564.0,19.0,13.0,2.0,13.0,492.0,0.10526315789473684,0.0035460992907801413,0.0040650406504065045,0.15384615384615385
223494,3.0,0.0,5,316.0,23.0,10.0,2.0,0.0,465.0,0.08695652173913042,0.006329113924050633,0.004301075268817204,1.0
223512,3.0,0.0,3,104.0,5.0,0.0,1.0,0.0,298.0,0.2,0.009615384615384616,0.003355704697986577,1.0
223517,3.0,2.0,5,285.0,3.0,2.0,1.0,1.0,385.0,0.3333333333333333,0.003508771929824561,0.002597402597402597,1.0
223520,4.0,2.0,3,110.0,4.0,4.0,1.0,0.0,206.0,0.25,0.00909090909090909,0.0048543689320388345,1.0
223521,6.0,1.0,4,105.0,11.0,4.0,1.0,1.0,185.0,0.09090909090909093,0.009523809523809523,0.005405405405405407,1.0
223525,4.0,2.0,4,346.0,6.0,2.0,1.0,0.0,327.0,0.16666666666666666,0.0028901734104046237,0.003058103975535168,1.0
223526,3.0,2.0,3,180.0,1.0,0.0,1.0,0.0,269.0,1.0,0.005555555555555557,0.0037174721189591076,1.0
223530,3.0,2.0,3,328.0,35.0,5.0,3.0,0.0,27.0,0.08571428571428573,0.009146341463414634,0.1111111111111111,1.0
223535,3.0,0.0,5,749.0,14.0,2.0,1.0,0.0,1266.0,0.07142857142857142,0.0013351134846461947,0.0007898894154818325,1.0
